room_id,day,slot,course
UB-0819,Mon,2,ENG101
TP2-0614,Mon,2,PHY102
UB-1117,Mon,2,ENG101
UB-0217,Mon,2,PHY102
TP2-1517,Mon,2,MATH201
TP2-0214,Mon,2,ENG101
UB-0110,Mon,2,ENG101
TP-0512,Mon,2,MATH201
TP-1404,Mon,2,PHY102
TP-1510,Mon,2,ENG101
UB-0614,Mon,2,MATH201
TP-1203,Mon,2,PHY102
TP2-1010,Mon,2,ENG101
TP2-0013,Mon,2,ENG101
TP-1412,Mon,2,PHY102
UB-1103,Mon,2,MATH201
TP2-1201,Mon,2,ENG101
TP2-1313,Mon,2,PHY102
TP-0809,Mon,2,ENG101
UB-0520,Mon,2,PHY102
TP2-1301,Mon,2,ENG101
UB-1213,Mon,2,CS101
UB-0109,Mon,2,MATH201
UB-1315,Mon,2,MATH201
TP2-0808,Mon,2,CS101
UB-0302,Mon,2,PHY102
TP2-0615,Mon,2,MATH201
UB-1314,Mon,2,PHY102
TP2-1516,Mon,2,ENG101
TP2-0903,Mon,2,CS101
TP2-1403,Mon,2,PHY102
TP2-1513,Mon,2,PHY102
UB-0517,Mon,2,MATH201
TP-0401,Mon,2,ENG101
TP2-1417,Mon,2,MATH201
UB-1409,Mon,2,ENG101
UB-0714,Mon,2,MATH201
UB-0511,Mon,2,PHY102
UB-0209,Mon,2,PHY102
TP2-0905,Mon,2,CS101
UB-0812,Mon,2,PHY102
TP2-0001,Mon,2,PHY102
TP2-1510,Mon,2,PHY102
TP2-1415,Mon,2,PHY102
TP-0112,Mon,2,CS101
UB-0104,Mon,2,ENG101
TP2-0102,Mon,2,CS101
UB-1017,Mon,2,CS101
TP2-1407,Mon,2,MATH201
TP2-0910,Mon,2,ENG101
UB-0419,Mon,2,MATH201
UB-0809,Mon,2,CS101
UB-1013,Mon,2,PHY102
UB-0408,Mon,2,ENG101
TP-0611,Mon,2,PHY102
TP2-0609,Mon,2,CS101
UB-0711,Mon,2,CS101
TP2-1404,Mon,2,CS101
TP2-1218,Mon,2,ENG101
TP-0410,Mon,2,MATH201
UB-1202,Mon,2,MATH201
TP2-0007,Mon,2,PHY102
UB-1312,Mon,2,ENG101
TP-0511,Mon,2,PHY102
UB-0802,Mon,2,PHY102
UB-1403,Mon,2,MATH201
UB-0118,Mon,2,ENG101
TP2-1409,Mon,2,CS101
UB-0911,Mon,2,PHY102
UB-0406,Mon,2,CS101
UB-0211,Mon,2,ENG101
TP2-1013,Mon,2,PHY102
UB-1502,Mon,2,CS101
TP2-0218,Mon,2,CS101
UB-0803,Mon,2,MATH201
UB-1118,Mon,2,ENG101
TP-1204,Mon,2,ENG101
TP2-0116,Mon,2,ENG101
UB-1401,Mon,2,PHY102
UB-1511,Mon,2,MATH201
UB-0810,Mon,2,PHY102
UB-0615,Mon,2,ENG101
TP2-1514,Mon,2,PHY102
TP2-0108,Mon,2,CS101
UB-0507,Mon,2,PHY102
TP-1003,Mon,2,PHY102
UB-1518,Mon,2,ENG101
TP-0804,Mon,2,CS101
TP2-0212,Mon,2,ENG101
TP2-1117,Mon,2,CS101
UB-1515,Mon,2,CS101
TP-1201,Mon,2,CS101
TP2-1408,Mon,2,ENG101
TP-0311,Mon,2,CS101
UB-0202,Mon,2,MATH201
TP2-0103,Mon,2,MATH201
UB-1110,Mon,2,MATH201
TP2-0906,Mon,2,MATH201
TP2-0610,Mon,2,ENG101
TP2-1215,Mon,2,PHY102
UB-1015,Mon,2,PHY102
TP2-1207,Mon,2,MATH201
TP2-0209,Mon,2,PHY102
TP2-1307,Mon,2,MATH201
UB-1016,Mon,2,MATH201
TP2-0803,Mon,2,PHY102
TP2-1505,Mon,2,PHY102
UB-0920,Mon,2,CS101
TP-0810,Mon,2,MATH201
UB-0303,Mon,2,PHY102
TP2-0011,Mon,2,PHY102
UB-1519,Mon,2,PHY102
UB-1304,Mon,2,CS101
UB-0707,Mon,2,MATH201
UB-1319,Mon,2,MATH201
TP2-0003,Mon,2,ENG101
UB-0504,Mon,2,CS101
UB-0813,Mon,2,CS101
TP2-0603,Mon,2,MATH201
UB-1507,Mon,2,ENG101
UB-0820,Mon,2,ENG101
UB-0404,Mon,2,MATH201
UB-0603,Mon,2,PHY102
UB-0116,Mon,2,CS101
UB-1404,Mon,2,ENG101
UB-1115,Mon,2,PHY102
TP-0701,Mon,2,ENG101
TP-0411,Mon,2,PHY102
UB-0804,Mon,2,PHY102
UB-0605,Mon,2,CS101
UB-0418,Mon,2,ENG101
TP-0503,Mon,2,ENG101
UB-1407,Mon,2,PHY102
TP2-1116,Mon,2,MATH201
UB-0716,Mon,2,ENG101
TP-0909,Mon,2,CS101
UB-1311,Mon,2,MATH201
UB-0917,Mon,2,ENG101
TP2-1320,Mon,2,CS101
TP2-1012,Mon,2,MATH201
TP2-0818,Mon,2,ENG101
UB-1007,Mon,2,CS101
TP2-1011,Mon,2,MATH201
TP2-1411,Mon,2,ENG101
UB-0203,Mon,2,MATH201
TP2-1315,Mon,2,PHY102
TP2-1004,Mon,2,PHY102
TP-1304,Mon,2,MATH201
TP2-0605,Mon,2,PHY102
TP2-1518,Mon,2,PHY102
TP2-0203,Mon,2,MATH201
TP2-0202,Mon,2,PHY102
UB-1210,Mon,2,MATH201
UB-1514,Mon,2,MATH201
TP2-0611,Mon,2,PHY102
TP-0901,Mon,2,ENG101
UB-1020,Mon,2,MATH201
UB-1220,Mon,2,MATH201
TP-1511,Mon,2,ENG101
UB-1406,Mon,2,PHY102
TP2-1419,Mon,2,CS101
UB-1006,Mon,2,ENG101
TP2-0920,Mon,2,CS101
UB-0817,Mon,2,PHY102
UB-0312,Mon,2,MATH201
UB-0416,Mon,2,MATH201
TP2-1202,Mon,2,PHY102
UB-0514,Mon,2,PHY102
TP-1010,Mon,2,PHY102
UB-1104,Mon,2,PHY102
TP2-1106,Mon,2,PHY102
TP2-1512,Mon,2,PHY102
TP2-1007,Mon,2,PHY102
UB-1505,Mon,2,MATH201
TP2-1311,Mon,2,CS101
UB-0710,Mon,2,CS101
UB-0304,Mon,2,MATH201
UB-0702,Mon,2,ENG101
UB-1114,Mon,2,CS101
TP2-1220,Mon,2,ENG101
UB-1107,Mon,2,MATH201
TP-0101,Mon,2,ENG101
TP-0812,Mon,2,MATH201
UB-0715,Mon,2,PHY102
UB-0705,Mon,2,PHY102
UB-0518,Mon,2,CS101
TP2-0220,Mon,2,CS101
TP2-1503,Mon,2,ENG101
UB-0107,Mon,2,ENG101
UB-0801,Mon,2,CS101
TP2-1401,Mon,2,PHY102
UB-0219,Mon,2,MATH201
TP2-1304,Mon,2,PHY102
TP-0302,Mon,2,CS101
TP2-0014,Mon,2,MATH201
TP2-1107,Mon,2,ENG101
UB-0310,Mon,2,CS101
TP2-0919,Mon,2,PHY102
TP2-1101,Mon,2,ENG101
TP-0209,Mon,2,ENG101
UB-1010,Mon,2,CS101
UB-1520,Mon,2,PHY102
TP-0802,Mon,2,CS101
TP-1009,Mon,2,MATH201
TP-0903,Mon,2,MATH201
TP-1502,Mon,2,ENG101
TP-0412,Mon,2,PHY102
TP2-1113,Mon,2,MATH201
UB-0103,Mon,2,MATH201
UB-1101,Mon,2,MATH201
TP2-1504,Mon,2,MATH201
TP2-1103,Mon,2,CS101
UB-0513,Mon,2,ENG101
UB-1209,Mon,2,ENG101
TP-1411,Mon,2,MATH201
UB-0916,Mon,2,ENG101
TP2-0018,Mon,2,ENG101
TP2-0111,Mon,2,ENG101
UB-0509,Mon,2,ENG101
UB-1204,Mon,2,CS101
UB-0415,Mon,2,MATH201
UB-1206,Mon,2,PHY102
TP2-1312,Mon,2,CS101
TP-0201,Mon,2,ENG101
TP2-1111,Mon,2,MATH201
UB-0403,Mon,2,MATH201
TP-0404,Mon,2,MATH201
TP2-0009,Mon,2,MATH201
UB-0420,Mon,2,ENG101
UB-0114,Mon,2,MATH201
TP-0801,Mon,2,PHY102
TP-1311,Mon,2,PHY102
UB-0815,Mon,2,MATH201
TP2-1418,Mon,2,ENG101
TP2-0215,Mon,2,PHY102
UB-0720,Mon,2,PHY102
TP2-1003,Mon,2,PHY102
UB-1019,Mon,2,CS101
TP-0504,Mon,2,CS101
UB-0610,Mon,2,PHY102
TP-1012,Mon,2,ENG101
TP2-0211,Mon,2,ENG101
TP2-0107,Mon,2,PHY102
UB-0316,Mon,2,PHY102
TP2-1416,Mon,2,ENG101
TP2-0114,Mon,2,CS101
UB-0805,Mon,2,CS101
UB-0806,Mon,2,PHY102
TP2-0814,Mon,2,ENG101
TP2-0101,Mon,2,CS101
TP2-0916,Mon,2,PHY102
TP-0604,Mon,2,MATH201
UB-0918,Mon,2,PHY102
TP-0204,Mon,2,MATH201
UB-0709,Mon,2,PHY102
TP2-1110,Mon,2,ENG101
UB-0106,Mon,2,ENG101
TP2-0913,Mon,2,ENG101
TP2-0813,Mon,2,ENG101
UB-1419,Mon,2,MATH201
UB-0101,Mon,2,PHY102
UB-1420,Mon,2,ENG101
TP2-0118,Mon,2,CS101
TP2-0618,Mon,2,CS101
UB-1005,Mon,2,CS101
UB-1217,Mon,2,PHY102
TP2-0217,Mon,2,CS101
TP2-1406,Mon,2,CS101
UB-1018,Mon,2,MATH201
TP2-1208,Mon,2,PHY102
TP-0803,Mon,2,PHY102
UB-1414,Mon,2,CS101
TP2-0110,Mon,2,PHY102
TP-0510,Mon,2,MATH201
TP2-0015,Mon,2,MATH201
TP-0911,Mon,2,ENG101
UB-0409,Mon,2,MATH201
UB-1108,Mon,2,ENG101
UB-0411,Mon,2,CS101
UB-0214,Mon,2,ENG101
TP-1210,Mon,2,ENG101
TP2-0201,Mon,2,CS101
UB-0119,Mon,2,ENG101
TP2-1008,Mon,2,MATH201
TP-1504,Mon,2,CS101
TP2-1317,Mon,2,PHY102
TP-0310,Mon,2,ENG101
UB-0307,Mon,2,MATH201
TP2-0208,Mon,2,PHY102
TP2-0117,Mon,2,CS101
TP2-0807,Mon,2,CS101
TP2-0601,Mon,2,CS101
TP2-1420,Mon,2,MATH201
TP-0609,Mon,2,PHY102
TP2-0812,Mon,2,CS101
UB-1320,Mon,2,MATH201
UB-0609,Mon,2,MATH201
TP2-0801,Mon,2,PHY102
TP-1403,Mon,2,CS101
UB-0402,Mon,2,CS101
TP2-1319,Mon,2,ENG101
TP2-0112,Mon,2,CS101
UB-0501,Mon,2,PHY102
TP-1001,Mon,2,MATH201
TP2-1515,Mon,2,PHY102
UB-1501,Mon,2,CS101
TP-0309,Mon,2,MATH201
UB-1308,Mon,2,PHY102
UB-1203,Mon,2,CS101
TP2-1213,Mon,2,CS101
TP2-0105,Mon,2,CS101
UB-0410,Mon,2,ENG101
TP2-0120,Mon,2,ENG101
TP2-0213,Mon,2,ENG101
TP-1509,Mon,2,MATH201
UB-1411,Mon,2,PHY102
TP-0709,Mon,2,MATH201
TP2-1203,Mon,2,MATH201
UB-1305,Mon,2,CS101
UB-0713,Mon,2,CS101
UB-1008,Mon,2,MATH201
UB-0905,Mon,2,PHY102
TP2-0620,Mon,2,ENG101
TP2-1017,Mon,2,MATH201
UB-0218,Mon,2,MATH201
UB-1408,Mon,2,PHY102
TP2-1118,Mon,2,PHY102
UB-1009,Mon,2,MATH201
TP-1310,Mon,2,CS101
TP2-0819,Mon,2,CS101
TP-0603,Mon,2,MATH201
UB-1120,Mon,2,CS101
UB-1113,Mon,2,PHY102
UB-0906,Mon,2,ENG101
UB-1112,Mon,2,PHY102
TP-0304,Mon,2,ENG101
TP2-1414,Mon,2,MATH201
TP2-1210,Mon,2,MATH201
TP2-1507,Mon,2,ENG101
UB-0105,Mon,2,CS101
TP2-1020,Mon,2,MATH201
TP2-0109,Mon,2,ENG101
TP2-0104,Mon,2,CS101
TP2-1120,Mon,2,ENG101
TP-0312,Mon,2,MATH201
TP-1104,Mon,2,MATH201
UB-0908,Mon,2,PHY102
TP2-0918,Mon,2,ENG101
UB-0306,Mon,2,CS101
UB-1215,Mon,2,MATH201
UB-0901,Mon,2,PHY102
TP2-0805,Mon,2,PHY102
TP2-1511,Mon,2,CS101
TP2-1309,Mon,2,MATH201
TP-0111,Mon,2,PHY102
TP2-1104,Mon,2,CS101
UB-0902,Mon,2,CS101
TP2-0815,Mon,2,ENG101
TP-1309,Mon,2,ENG101
TP2-0619,Mon,2,MATH201
UB-0606,Mon,2,PHY102
UB-0508,Mon,2,PHY102
TP2-1108,Mon,2,ENG101
TP-0710,Mon,2,MATH201
UB-1211,Mon,2,PHY102
TP2-0008,Mon,2,CS101
TP2-1520,Mon,2,CS101
TP2-1216,Mon,2,CS101
UB-1413,Mon,2,CS101
TP-0702,Mon,2,ENG101
UB-0213,Mon,2,MATH201
UB-0808,Mon,2,CS101
UB-1016,Mon,3,PHY102
UB-0318,Mon,3,PHY102
TP2-0120,Mon,3,CS101
UB-0406,Mon,3,MATH201
TP-1310,Mon,3,ENG101
UB-1412,Mon,3,PHY102
TP-0712,Mon,3,MATH201
UB-0402,Mon,3,PHY102
UB-1203,Mon,3,CS101
UB-0812,Mon,3,PHY102
TP2-0809,Mon,3,ENG101
UB-0419,Mon,3,MATH201
UB-0119,Mon,3,CS101
UB-0408,Mon,3,PHY102
UB-1018,Mon,3,ENG101
TP2-0914,Mon,3,ENG101
UB-0320,Mon,3,CS101
TP2-1408,Mon,3,ENG101
TP-1103,Mon,3,ENG101
TP2-1406,Mon,3,ENG101
UB-1307,Mon,3,ENG101
TP2-1001,Mon,3,PHY102
UB-1107,Mon,3,CS101
TP2-1017,Mon,3,MATH201
TP-1104,Mon,3,MATH201
TP-1203,Mon,3,ENG101
UB-1404,Mon,3,PHY102
TP2-0911,Mon,3,ENG101
TP2-0910,Mon,3,ENG101
UB-0312,Mon,3,PHY102
TP-1010,Mon,3,CS101
TP2-0011,Mon,3,MATH201
TP2-1503,Mon,3,PHY102
UB-0619,Mon,3,MATH201
UB-0912,Mon,3,PHY102
TP-1312,Mon,3,PHY102
UB-0906,Mon,3,ENG101
TP2-0005,Mon,3,CS101
TP2-0915,Mon,3,MATH201
TP2-1318,Mon,3,CS101
UB-0416,Mon,3,ENG101
TP2-1417,Mon,3,PHY102
UB-1418,Mon,3,MATH201
UB-0411,Mon,3,CS101
TP2-1019,Mon,3,MATH201
TP2-1106,Mon,3,MATH201
TP2-1412,Mon,3,MATH201
UB-0710,Mon,3,CS101
UB-0211,Mon,3,MATH201
TP-0410,Mon,3,CS101
TP-0709,Mon,3,PHY102
TP2-0617,Mon,3,CS101
UB-0311,Mon,3,ENG101
UB-0609,Mon,3,MATH201
UB-0610,Mon,3,ENG101
TP-0212,Mon,3,ENG101
UB-0801,Mon,3,PHY102
TP2-1002,Mon,3,PHY102
TP-0802,Mon,3,CS101
TP2-1006,Mon,3,CS101
UB-0919,Mon,3,MATH201
TP2-0213,Mon,3,ENG101
UB-0301,Mon,3,PHY102
UB-0205,Mon,3,PHY102
UB-0811,Mon,3,MATH201
UB-1104,Mon,3,PHY102
TP2-0814,Mon,3,ENG101
TP-0601,Mon,3,ENG101
TP2-0607,Mon,3,MATH201
UB-1003,Mon,3,ENG101
TP2-1312,Mon,3,CS101
TP2-0218,Mon,3,ENG101
UB-1118,Mon,3,CS101
UB-0218,Mon,3,PHY102
TP2-0801,Mon,3,CS101
UB-0207,Mon,3,MATH201
TP2-0603,Mon,3,MATH201
UB-1006,Mon,3,MATH201
TP2-0018,Mon,3,MATH201
TP2-1518,Mon,3,MATH201
TP-0311,Mon,3,ENG101
TP2-1107,Mon,3,PHY102
UB-0509,Mon,3,CS101
UB-0707,Mon,3,CS101
UB-0614,Mon,3,PHY102
UB-1420,Mon,3,MATH201
TP2-0611,Mon,3,MATH201
UB-1405,Mon,3,CS101
TP2-0012,Mon,3,MATH201
TP2-1216,Mon,3,ENG101
TP2-1003,Mon,3,ENG101
TP-1012,Mon,3,ENG101
UB-0502,Mon,3,PHY102
UB-0315,Mon,3,PHY102
UB-0813,Mon,3,ENG101
TP-0710,Mon,3,PHY102
TP-1409,Mon,3,ENG101
UB-0302,Mon,3,MATH201
UB-0720,Mon,3,PHY102
TP2-1218,Mon,3,ENG101
UB-0920,Mon,3,PHY102
TP2-1119,Mon,3,CS101
TP2-0604,Mon,3,CS101
UB-0607,Mon,3,ENG101
TP2-1105,Mon,3,ENG101
TP2-0615,Mon,3,ENG101
UB-0808,Mon,3,CS101
TP2-1505,Mon,3,PHY102
TP2-1210,Mon,3,CS101
UB-0507,Mon,3,ENG101
UB-1417,Mon,3,ENG101
TP2-0813,Mon,3,ENG101
UB-1015,Mon,3,ENG101
TP-0110,Mon,3,ENG101
UB-0606,Mon,3,ENG101
UB-1508,Mon,3,MATH201
TP2-0106,Mon,3,MATH201
TP2-1211,Mon,3,MATH201
TP2-1304,Mon,3,CS101
TP-0501,Mon,3,PHY102
TP2-0817,Mon,3,ENG101
TP-1512,Mon,3,MATH201
TP2-1008,Mon,3,CS101
TP2-1220,Mon,3,PHY102
TP2-0107,Mon,3,ENG101
UB-1320,Mon,3,ENG101
UB-1111,Mon,3,PHY102
TP2-1205,Mon,3,PHY102
TP2-1515,Mon,3,PHY102
UB-1520,Mon,3,CS101
UB-1103,Mon,3,MATH201
TP-0304,Mon,3,ENG101
TP2-0109,Mon,3,MATH201
TP-1102,Mon,3,PHY102
TP2-1018,Mon,3,ENG101
UB-0518,Mon,3,ENG101
TP2-0810,Mon,3,MATH201
UB-1004,Mon,3,MATH201
UB-1215,Mon,3,ENG101
UB-0905,Mon,3,CS101
UB-0810,Mon,3,PHY102
UB-1218,Mon,3,MATH201
UB-0120,Mon,3,ENG101
UB-0107,Mon,3,MATH201
TP2-0202,Mon,3,ENG101
TP-0904,Mon,3,CS101
TP2-1201,Mon,3,MATH201
TP-0804,Mon,3,ENG101
TP2-1402,Mon,3,MATH201
UB-0102,Mon,3,ENG101
TP2-0016,Mon,3,PHY102
TP2-0208,Mon,3,ENG101
UB-0804,Mon,3,ENG101
TP-1110,Mon,3,ENG101
TP2-0904,Mon,3,ENG101
TP2-1120,Mon,3,PHY102
TP2-0606,Mon,3,CS101
TP2-1308,Mon,3,PHY102
TP2-1009,Mon,3,CS101
TP2-1506,Mon,3,CS101
TP-0511,Mon,3,PHY102
UB-0203,Mon,3,MATH201
UB-0219,Mon,3,CS101
UB-0918,Mon,3,PHY102
UB-0310,Mon,3,ENG101
TP-1302,Mon,3,PHY102
TP2-1103,Mon,3,CS101
UB-1010,Mon,3,MATH201
UB-0611,Mon,3,MATH201
TP-1201,Mon,3,MATH201
TP2-1313,Mon,3,ENG101
UB-0106,Mon,3,PHY102
TP2-1011,Mon,3,PHY102
UB-0116,Mon,3,MATH201
UB-0620,Mon,3,ENG101
UB-0515,Mon,3,MATH201
UB-0201,Mon,3,CS101
UB-0220,Mon,3,PHY102
UB-1402,Mon,3,ENG101
UB-0916,Mon,3,MATH201
TP2-0117,Mon,3,ENG101
UB-1207,Mon,3,CS101
TP-0812,Mon,3,CS101
TP2-0108,Mon,3,PHY102
UB-1419,Mon,3,ENG101
UB-0803,Mon,3,MATH201
TP2-1508,Mon,3,MATH201
UB-1504,Mon,3,MATH201
TP2-1419,Mon,3,PHY102
UB-0217,Mon,3,CS101
UB-1211,Mon,3,MATH201
TP2-1213,Mon,3,PHY102
UB-0105,Mon,3,PHY102
UB-0814,Mon,3,PHY102
TP2-0905,Mon,3,PHY102
UB-0208,Mon,3,PHY102
UB-0317,Mon,3,PHY102
TP2-0115,Mon,3,CS101
UB-1515,Mon,3,CS101
UB-0215,Mon,3,MATH201
UB-0103,Mon,3,ENG101
UB-0815,Mon,3,CS101
TP-1304,Mon,3,ENG101
UB-0114,Mon,3,MATH201
TP-0509,Mon,3,CS101
TP2-0820,Mon,3,CS101
TP-0809,Mon,3,MATH201
TP2-1104,Mon,3,MATH201
TP-1210,Mon,3,ENG101
UB-0714,Mon,3,ENG101
TP2-0618,Mon,3,MATH201
TP-1109,Mon,3,CS101
TP2-1005,Mon,3,PHY102
TP2-0616,Mon,3,ENG101
TP2-0602,Mon,3,MATH201
UB-1117,Mon,3,CS101
UB-0820,Mon,3,CS101
TP2-1314,Mon,3,ENG101
TP2-1416,Mon,3,ENG101
TP2-1310,Mon,3,PHY102
UB-0112,Mon,3,ENG101
UB-1517,Mon,3,PHY102
UB-0706,Mon,3,MATH201
TP2-1217,Mon,3,ENG101
TP-1303,Mon,3,PHY102
UB-0907,Mon,3,ENG101
UB-1505,Mon,3,MATH201
TP-0302,Mon,3,MATH201
TP-1204,Mon,3,PHY102
UB-0603,Mon,3,CS101
UB-0613,Mon,3,MATH201
TP2-1110,Mon,3,MATH201
UB-0316,Mon,3,MATH201
TP2-0210,Mon,3,MATH201
TP-1404,Mon,3,CS101
UB-0805,Mon,3,MATH201
UB-1001,Mon,3,CS101
UB-0817,Mon,3,ENG101
TP2-0206,Mon,3,CS101
UB-0210,Mon,3,PHY102
UB-1012,Mon,3,ENG101
TP2-0119,Mon,3,CS101
TP-0701,Mon,3,CS101
UB-0903,Mon,3,CS101
TP-0401,Mon,3,CS101
TP2-1409,Mon,3,CS101
TP2-0901,Mon,3,CS101
TP2-1115,Mon,3,PHY102
UB-0505,Mon,3,PHY102
TP2-0008,Mon,3,PHY102
UB-1514,Mon,3,CS101
UB-1305,Mon,3,ENG101
TP-0201,Mon,3,PHY102
TP2-0112,Mon,3,MATH201
TP-1211,Mon,3,MATH201
UB-1108,Mon,3,CS101
UB-0403,Mon,3,ENG101
TP-0209,Mon,3,PHY102
UB-1506,Mon,3,CS101
UB-0818,Mon,3,ENG101
TP-0310,Mon,3,MATH201
UB-0212,Mon,3,PHY102
TP2-0605,Mon,3,CS101
TP2-1507,Mon,3,CS101
UB-0414,Mon,3,ENG101
UB-0514,Mon,3,CS101
TP2-0013,Mon,3,CS101
TP2-0920,Mon,3,PHY102
TP2-0204,Mon,3,MATH201
UB-1414,Mon,3,MATH201
TP2-1413,Mon,3,ENG101
TP-0702,Mon,3,MATH201
TP-0103,Mon,3,ENG101
UB-1007,Mon,3,PHY102
TP-0610,Mon,3,ENG101
TP2-0203,Mon,3,MATH201
TP-1202,Mon,3,CS101
TP2-1212,Mon,3,PHY102
TP2-1108,Mon,3,MATH201
TP-1501,Mon,3,PHY102
UB-1212,Mon,3,ENG101
UB-1008,Mon,3,MATH201
UB-0510,Mon,3,CS101
TP-1011,Mon,3,CS101
TP2-1112,Mon,3,CS101
TP2-1317,Mon,3,CS101
UB-0308,Mon,3,PHY102
TP2-0020,Mon,3,MATH201
UB-0601,Mon,3,CS101
UB-0309,Mon,3,CS101
UB-0716,Mon,3,CS101
UB-1002,Mon,3,ENG101
UB-0420,Mon,3,MATH201
UB-1502,Mon,3,PHY102
TP2-0110,Mon,3,ENG101
TP2-1407,Mon,3,ENG101
UB-1005,Mon,3,PHY102
UB-1313,Mon,3,CS101
UB-1020,Mon,3,CS101
UB-0703,Mon,3,MATH201
TP2-0806,Mon,3,CS101
UB-1516,Mon,3,ENG101
TP2-1303,Mon,3,ENG101
UB-0118,Mon,3,ENG101
TP2-0918,Mon,3,PHY102
TP-0111,Mon,3,CS101
TP2-1520,Mon,3,CS101
TP-0803,Mon,3,CS101
TP2-1319,Mon,3,CS101
TP2-1517,Mon,3,MATH201
TP2-0101,Mon,3,MATH201
UB-1304,Mon,3,ENG101
TP2-1215,Mon,3,ENG101
TP2-0209,Mon,3,PHY102
UB-1314,Mon,3,ENG101
TP2-1404,Mon,3,CS101
TP-0612,Mon,3,ENG101
TP2-0612,Mon,3,ENG101
TP-1509,Mon,3,MATH201
UB-0806,Mon,3,CS101
TP2-0111,Mon,3,PHY102
TP2-0214,Mon,3,PHY102
TP2-1118,Mon,3,PHY102
TP2-0805,Mon,3,ENG101
TP2-0212,Mon,3,PHY102
TP2-0201,Mon,3,PHY102
TP2-1012,Mon,3,PHY102
UB-0117,Mon,3,MATH201
UB-0911,Mon,3,CS101
UB-1319,Mon,3,MATH201
TP2-1311,Mon,3,CS101
TP2-0818,Mon,3,MATH201
TP2-1418,Mon,3,CS101
TP2-0804,Mon,3,PHY102
UB-1210,Mon,3,PHY102
TP2-0006,Mon,3,PHY102
TP2-1203,Mon,3,MATH201
TP2-0819,Mon,3,PHY102
UB-0712,Mon,3,ENG101
UB-0901,Mon,3,CS101
TP-0409,Mon,3,MATH201
TP2-0219,Mon,3,PHY102
UB-1416,Mon,3,PHY102
TP2-1209,Mon,3,CS101
UB-0206,Mon,3,PHY102
UB-0612,Mon,3,PHY102
UB-1401,Mon,3,CS101
TP2-1401,Mon,3,CS101
UB-0401,Mon,3,ENG101
TP2-1007,Mon,3,ENG101
TP2-0104,Mon,3,CS101
UB-0417,Mon,3,MATH201
TP-0203,Mon,3,ENG101
UB-1206,Mon,3,CS101
UB-0910,Mon,3,PHY102
UB-0314,Mon,3,MATH201
TP-1311,Mon,3,PHY102
TP-0411,Mon,3,ENG101
UB-1308,Mon,3,PHY102
TP2-1207,Mon,3,MATH201
TP2-0601,Mon,3,CS101
UB-0506,Mon,3,CS101
TP2-0002,Mon,3,MATH201
UB-1509,Mon,3,PHY102
UB-1013,Mon,3,PHY102
TP-1410,Mon,3,MATH201
UB-1507,Mon,3,CS101
TP2-0917,Mon,3,PHY102
UB-1310,Mon,3,ENG101
TP-1003,Mon,3,MATH201
UB-1220,Mon,3,ENG101
TP2-0811,Mon,3,ENG101
TP2-0014,Mon,3,CS101
UB-1408,Mon,3,MATH201
TP2-1512,Mon,3,PHY102
UB-0111,Mon,3,PHY102
TP-0704,Mon,3,MATH201
TP-1002,Mon,3,CS101
UB-0908,Mon,3,PHY102
TP2-0919,Mon,3,PHY102
UB-0913,Mon,3,PHY102
UB-1312,Mon,3,CS101
UB-1208,Mon,3,PHY102
TP-1301,Mon,3,PHY102
UB-0313,Mon,3,ENG101
TP-0104,Mon,3,CS101
TP2-1315,Mon,3,PHY102
UB-0807,Mon,3,CS101
TP2-1015,Mon,3,CS101
TP-1009,Mon,3,PHY102
TP2-1316,Mon,3,PHY102
TP2-1501,Mon,3,CS101
TP-1510,Mon,3,CS101
UB-0816,Mon,3,CS101
UB-1302,Mon,3,ENG101
TP-0810,Mon,3,MATH201
TP2-1214,Mon,4,PHY102
TP-0710,Mon,4,MATH201
UB-0306,Mon,4,ENG101
UB-0810,Mon,4,PHY102
UB-0510,Mon,4,ENG101
TP-0512,Mon,4,CS101
UB-0301,Mon,4,MATH201
UB-1209,Mon,4,PHY102
UB-1316,Mon,4,ENG101
UB-0316,Mon,4,ENG101
UB-0707,Mon,4,PHY102
TP2-0916,Mon,4,ENG101
TP2-0610,Mon,4,ENG101
UB-1320,Mon,4,PHY102
TP2-0918,Mon,4,MATH201
UB-1513,Mon,4,PHY102
UB-0404,Mon,4,PHY102
TP2-0007,Mon,4,MATH201
TP-1402,Mon,4,ENG101
UB-1406,Mon,4,PHY102
TP2-1211,Mon,4,ENG101
UB-1518,Mon,4,ENG101
TP2-1109,Mon,4,ENG101
UB-0116,Mon,4,PHY102
UB-1309,Mon,4,MATH201
TP-0303,Mon,4,CS101
TP-0903,Mon,4,MATH201
UB-0904,Mon,4,PHY102
TP-1209,Mon,4,MATH201
UB-1201,Mon,4,CS101
UB-0216,Mon,4,MATH201
TP2-0609,Mon,4,PHY102
UB-1501,Mon,4,ENG101
TP2-1205,Mon,4,CS101
TP2-1405,Mon,4,MATH201
TP-1512,Mon,4,PHY102
UB-1016,Mon,4,CS101
UB-1508,Mon,4,CS101
UB-0714,Mon,4,MATH201
UB-1202,Mon,4,PHY102
TP-0403,Mon,4,PHY102
UB-0817,Mon,4,CS101
UB-0820,Mon,4,CS101
TP-0411,Mon,4,ENG101
TP2-1201,Mon,4,MATH201
UB-1108,Mon,4,ENG101
TP2-1318,Mon,4,CS101
TP-1010,Mon,4,CS101
